Line_id,Line
"A4653685-2D2F-40EF-B5C0-39710135C02D","item in cellario"
"9ED98175-9254-4BEC-8C02-138E0F5E3226","duas archas farnerias"
"41D38D7C-5FB2-4DA3-BB9A-119EE4E0E23B","item unum scrineum de nuce et res in eo existentes infrascriptas silicet"
"55F750E2-9489-4C5F-8AB4-E17A34BBEFD7","coperthorium unum faysatum cum ?squtis?"
"C44470F4-FFC8-4140-AE1C-E78D692D56DB","item aliud copertorium de sindone cum fordiliis"
"E7DE8BB5-62F1-443B-8910-0BB2222F6441","item ^septem^ tabulas et unum cabrionum"
"269ED23F-5C29-4788-A9B9-79654C26588A","item duo calamani magni fustei"
"BA045CF4-F0EB-4D9A-8288-DAE87A5097B1","item duo alii calamani parvi"
"F20BAEED-A199-4B46-9177-E0B55AE92081","item duo vasa nova vacua capacitatis lvi milharolarum vel circa"
"78AC22E2-D82E-4395-ADAB-983D078EFE24","item duo vasa vetera qui sunt andrivete uxoris petri de cancio impignorata pro certa pecunie quantitate"
"286FAEA9-CD57-472A-88C7-A906219794B7","item duas trahedoyras"
"5E52C097-3D7A-4159-A487-2856DB387FEE","item duo banca parva"
"5A834E32-FBED-42A1-8A33-F75720785D55","item duas botas parvas capacitatis quelibet trium milhayrolarum vel circa"
"615DE528-B828-4F50-BDCE-899CB48C8ABC","item botam unam vacuam"
"0D2A1435-5AFB-4B35-B9F0-A22E08FF1198","item quinque botas plenas vino rubeo capacitatis inter omnes milhayrolarum lxxx vel circa"
"74B06B23-0CB8-4667-8AAD-80A906289D3C","item tres botas vacuas cum uno carratello"
"E8562CD4-0930-4C4F-B703-521B5F926D9D","item unam barrilam"
"58E2E7A2-7CB5-4064-ABA6-16D9E51A6B77","item duos scandalhos"
"924AAD71-2C22-47BC-A426-30B37A5170A7","item unum bernigatum"
"CD1DB2B8-E1B4-47DA-A89A-4EE8C0F30720","item duos enbutarios"
"EF589B14-79A4-405B-8159-CE5D37BC5E9B","item duas serras serrandi"
"448F9759-DBBE-46FB-BF2A-B89693CB5567","item unam furcam debilem"
"32DAD16B-4B12-409F-80CE-4A2F0CD60A5C","item quandam tinam cum tribus plechis magnam cum torculari suo"
"3954288B-2F57-48C9-8059-BC3D9085B068","item aliam tinam parvam cum torculari suo cum tribus plechis"
"30FEA174-82F2-4ECE-A0C9-A0B33D681A81","item unam aysatam et duos secures"
"C75366D3-BC78-4F59-B837-B16BC6ACFE87","item unam picquam"
"144B10AC-DAF6-417F-8E6C-F16FF3EE590C","item aysadeta parva una"
"B88BE8BE-1D50-4662-A3E7-C468FA0019AF","item unum aysadonum parvum"
"777469C6-7F73-4F33-A93E-E3556FD9E593","item una descargadoyra"
"DBAB1866-62ED-4884-8D8F-1B195FB1FC21","item in stabulo"
"1B2B2250-8EBC-4908-B295-59F860019050","duas tabulas comedendi"
"40FBC52C-A2C6-4F31-A7BC-AAF3A3C0C7E9","item duas jarras vacuas"
"ADE30110-E46C-45F7-A5B9-28B261DFEC4D","item unam tinetam parvam"
"17639CB4-0E52-4BAB-98FE-A6DCBF0D657B","item tres barrilas sine bodis"
"D7668BF9-9A15-4668-8444-24437673567E","item duo tabuloni"
"5E4DC508-5193-4912-BDF4-7CB632B31E0A","item duos bodoces paucis valoris"
"53343C86-0DD8-4042-BF02-58C90A4D2032","item circa quinque duodenas coffinorum"
"F47E7FB3-2FDB-4F39-943F-21302819E2D1","item unam lanceam sine ferro"
"2803D732-BF76-45DB-80AD-30CB0694DAE6","item in aula dicti ospici"
"14DF77F3-48BB-47B8-A854-A23B0597B419","inter scutos pavesios et targias xvi silicet duos pavesios xii scudetos et duas rutellas"
"00B2D28B-E2DF-493F-BB69-72D68491FE97","item unam rudelam parvam"
"C515D639-ECD4-4717-91E0-2CDC9002B423","item duos bloquerios"
"E31CF9A4-9014-4731-8982-EDCE1569D048","item decem enses"
"435D9A8E-7FBB-408F-82E8-41D63DFE7C32","item quasdam platas et cirotheca ferrea pro certo pignore"
"D913F90A-BD5D-4189-B38F-D8708FDBE94E","item platas proprias copertas de burto rubeo"
"9E54D739-306E-43CD-8B01-2EBCC1AAFB1C","item duas troynas"
"942971B7-14A8-459A-B857-82A780DDB360","item duos cultellos lateris"
"3DBD8839-F97C-488D-AA8D-E6CAB8F0EDEF","item tres dardos"
"0AE64698-3AEB-4C47-9F9B-C7CD28588914","item ^tres^ cappellos de feutre"
"7164502E-EBF0-4CE9-BDBE-3C2A6366CBEB","item unum cappellum de pampalona"
"403FD702-216F-4640-8653-0FB2B2533A66","item duas servellerias magnas et unam parvam"
"40F235A8-44AE-4F45-B968-2031337E5296","item duos piccarios de stagno"
"1BC79930-B34C-4CF7-83F4-B62FBD905300","item unum fustum baleste fractum"
"766B13D9-7161-408D-A536-8FE01CE15D72","item quinque candelabra ferri"
"7F6615E1-5070-490B-B8D9-159ECDDC40DC","item unum morterium cum trissono de cupro"
"9887E4F1-0D52-4AAF-A2E4-0DBD81DA6B54","item mensuram unam libram cum enbutatorio de cupro"
"CC6A1793-A07D-4D45-AD28-A321072BD449","item bassinetum unum parvum de cupro"
"675DEFB2-C651-4BE1-A5FE-693951BE0866","item poadorium unum de cupro"
"FDC0773F-93EC-45F3-9D03-049D1FEFF3AC","item bassinum unum et bassinam unam de cupro"
"051D580A-443C-4C5C-80AD-ECE21DB2E3EB","item balansias de cupro"
"9A52F904-81EF-4EE6-A4AB-4606EDBF38E4","item lanternam unam"
"8BFA8040-1002-4FA5-A1BE-71569810FD19","item cruvellum parvum"
"1D803EDF-5E86-480B-BC73-80C6AAC5D2C5","item unum bossellum de ferro"
"7AC78DEC-26D3-43A7-A891-7DF0C0680CC7","item quatuor calecnas"
"E20AC518-1C3D-4CD8-8B1C-776CC323BCBC","item unam tabulam comedendi cum tabulonis et uno banco"
"BAB4A3E9-4567-466A-B670-2CF5C8B56C3B","item unam bredolam"
"D09D2D07-7156-40DA-9B8A-5E8DFDA40D33","item duos cultellos de mensa in una vagina"
"A28EC6FE-69A5-4478-BA56-BCB702385A3E","item unam cacxiam de sappo cum scripturis operatorii et una bassina parva ad tenendum pecuniam ac una cayseta corredissa"
"25C463CF-968E-40D3-A706-1B0C64AF2DC4","item unum scannum de duobus meianis in quorum uno meiano est circa unam quarteriam fabarum cum uno coffino uno verubo et una mappa mastre"
"0F48A6A7-BC96-4E89-A8F5-32B61054530E","et in alio meiano sacqum unum et potum unum terre ad tenendum mel et amforam et jarretam ad tenendum oleum"
"949685AD-5588-486C-87C8-A47D82748F24","item aliud scannum cum duobus meianis in quorum uno meiano sunt scutelle et cissoria de boieza l vel circa"
"50A26699-8C8D-48C2-A876-4D29665CA3B5","item aliud scannum cum tribus meianis in quorum uno meiano sunt circa due libre fili"
"AEBDF80A-E73C-4194-A50D-93629780187F","item duo stivalia vetera"
"BF8E203E-3983-4E78-982A-71026BC4FC32","item unam saleriam de stagno"
"5DFB68CE-F759-4923-BED0-F16B208101C8","item quandam apiam antiquam paucis valoris"
"AEF0734C-D156-40F8-8142-557786B3E2B4","item in quadam focanea"
"DC21812C-74E8-42FD-8F08-4560783AEB2B","duas sertagines de cupro et aliam de ferro"
"6D628E77-08A1-4F1A-A06D-CEF918B4871B","item duos calfatorios cupri"
"8447E10B-53D5-4884-8870-0CE7DB9244D3","item unum tizanum cupri"
"957EE00F-93C7-4449-BC7B-3CF0530E2617","item viritorium astile de ferro"
"43686A72-8A3A-4D0F-9E98-E38F3D019F7C","item unum alabic de plumbo"
"3A2E674F-F8B1-4116-BEC3-09FB6C6F6D2E","item duas cellas"
"3BF502F3-8408-45F3-887D-970957E1B42A","item unam bredulam"
"0FD5F036-4083-4185-BB3E-87E97BA3E62E","item unum bancum"
"301A77A6-A3DF-4A78-B745-1A581BFA416E","item unam paneriam"
"E0F8F3F3-3FA5-46A5-873B-AE64F1DA68AF","item duo canestalli cum scutellis et cissoriis fuste"
"01A9F1B2-DE2C-4254-A7C7-8C51CE392809","item duos broquos"
"37B22E49-7A77-4F74-8C71-4E2048669BE4","item quamdam parvam conquam cupri"
"4FA91F64-31DF-441D-8BDE-C8F06DBDF5F3","item unam cassetam parvam cupri"
"15C6A4A6-38B6-489E-8EE8-8ECF34CFAC02","item unum caquobum capacitatis trium brocatarum"
"E25280AA-E15A-4BE9-881A-DDBD1CCC71A1","item unam cassam ad extrahendum aquam"
"2B7CD024-BFD7-4F35-B765-40F1774ADFD3","item bossellum unum de coreo"
"06880AA6-E1ED-492E-BE2D-72262BD9A199","item duo astilia de ferro"
"F683D547-E55C-45C7-BEF6-54D892CEB72D","item unam payroletam cupri"
"B7C1C07A-A85C-48DD-B148-0376F62080EA","item unam miserabam cupri"
"9879AB3A-7186-4380-AA54-E221FFCADB7A","item unum buffetum ignis parvum"
"8C05CD53-A976-456E-969C-ECFB648BB5AF","item in quadam camera"
"84163E9F-A8FA-4173-BA34-B55D11B0EC86","unum lectum tabularum cum bassachia"
"AB8E0EB5-8BA1-445F-8EBB-A4ED0A8FD7FA","item unum pulvinar"
"5221510A-98DC-4D35-88A2-569A6B3CA479","item duo copertoria"
"74A5B973-FAA1-4D6F-9FB8-F0E871F8B899","item iiii^or^ lintheamina"
"13567F43-D350-43EE-A871-B587AC301960","item unum mantellum presbiteri"
"A744D843-45BE-429C-A2C9-CF5D624925F5","item gardacossinum de mesclato cum penna agnorum"
"7D803F3F-140C-453F-92E3-C3EB3AFFAB44","item unum lectum cum una parva culcitra et matalassio cum duabus flassiatis bonis et una flassiata pauci valoris"
"9F6CB98D-86BA-4C40-915F-3BAD019F7F24","item in quodam corratorio videlicet"
"4910BFC6-E1E7-4699-813E-7C6C33E892D6","unam mastram"
"8EC7E678-19D3-4788-8DC1-C402F34A8A1B","item duas tabulas portandi panes"
"02A04340-4D7B-41CE-A62B-D737E79ABC0B","item unam tendedoyram"
"5F7B232D-4B3A-4A38-8D6E-F309CF9EBDD9","item canistra"
"8DBDC9BE-C163-4D03-BAF1-AFEFFCA67D61","item unum bancum et unam bredulam"
"046C0FE2-3944-4B6F-95D1-E60738054DB0","item iiii^or^ scudetos"
"965DDCD6-E2C4-417E-8F66-31912ECE83FD","item iiii^or^ chavarinas"
"13E7FC38-2C77-4940-B6B9-3519DA3C4865","item scrineum unum vetus cum vanoa debili"
"EA5722F0-A77E-433D-B192-8946B92D1D28","item unum scrineum vacuum"
"8D7A9DCA-75D2-4145-A2B1-FC3F6734C448","item in quadam camera"
"53228C4A-4C6C-4C3B-8187-6B44DB9BD0BB","duos lectos cum bassachiis et matalassio in uno unum videlicet cum litheria et alium cum tabulis"
"4DF3A6A0-FE8A-423F-B75C-8954CEB12273","item unum copertorium pauci valoris"
"71D7B712-5540-4604-AA4D-DA5797B997FD","item unum chalonum pauci valoris"
"672AF6B1-D636-4FD7-9DF1-3642F2D6EC50","item unum cossetum mulieris ?desguiat? cum penna agnorum"
"73960FAD-D1D9-4595-9D27-904064482995","item unam tunicam hominis de misclato foderatam de tela"
"8CB67107-B4A3-4A19-8E50-74FE2C727212","item unam tunicam albam hominis"
"F8754BFC-AE5A-4D7F-81A7-F2A412EE60CF","item unum bancum"
"92B4EF2C-DD4C-424E-9BA0-F47D74532973","item in alia camera"
"60E660C1-D0C0-4A04-B5B4-BB16F41152A5","quandam conquam magnam cupri"
"15D086AC-C5FF-40A0-98C6-4F17FB218F28","item unam flassiatam paucis valoris"
"554CBAE4-3D0B-4693-8713-CB7AEC0C0FA9","item unam pennam coperturam mastre"
"4A663AB8-0F8A-41D4-8F40-BB4F70D09AC6","item tria lintheamina"
"2C0AE014-F9BF-4EB7-918A-79D0616BE338","item unam flassiatam parvam listatam"
"690B099B-80AC-4F0D-94E9-E745340625FC","item duos parvos lectos"
"2F5CDC0D-FB00-45F1-BEF7-3880644050DE","item unum copertorium parvum faysatum modici valoris"
"776CEEE0-8CD9-4343-999F-4CDB10A7A1E9","item quandam bredulam et unum bancum"
"E1AB2C93-965E-44E2-B63D-9A38FB3B6A0F","item scrineum unum de nuce cum cartulariis scripturis et quandam pencine eburi in quodam stucho"
"FEB05906-EB60-4D64-AFCE-4713C6E09F34","item tres vannalhos"
"F6E7791F-0CA6-4207-92CE-D24EC0541EA6","item unam lanternam ferri et cum certis aliis rebus iniunctis paucis valoris"
"31FA6299-74B1-4F4B-9B3A-99FA2A088246","item unam scutellam pictam de canna"
"F642B919-BC00-454B-BE18-49C1F5E49D01","item aliud scrineum novum cum lintheaminibus xiiii^cim^ et uno chalono magno"
"B957023B-F506-494A-82F0-6DB6F5807D04","item uno parva lieg"
"AADD3F49-43DA-4655-9AA7-D8BDBF149BCE","item una pessia ?randelli?"
"7A131D4C-C12E-4891-A41C-15256D6D2347","item lintheamina duo prima (image lost; go back and check)"
"8A9FFD3B-309B-4732-B633-5BD0FFD71624","item alia duo linthemina gratiora et jacentis"
"F95E811D-E813-4581-A159-DAE485FC6F00","item quamdam caysiam in quo sunt res infrascripte videlicet"
"AE2BD474-08B4-470B-A938-1B09998701DF","primo circa decem libras fili"
"44E8B4EF-0CED-42B8-9D8E-0E5A1C29E015","item aliam archam pictam in qua sunt"
"12CD3089-98BD-4C0B-8FEB-9BDBA80A8823","decem mappe"
"74A502B8-135B-4363-8AC1-30A66D77F471","item novem longerie"
"FCEED21B-1746-46F4-ABFC-CF20B2D993FC","item xxx^ta^ manutergia inter bona et debilia"
"4F806250-C54A-4A9E-9E0F-8B9D16767AB6","item viii^to^ caputergia"
"25AA6498-1963-4732-9060-FE8B39592B52","item tres tralhole debiles cabate de sirico"
"3A95A1DF-1F43-40DD-B6C2-20C5BB31F127","item paternoster unum de ambra"
"E61B2C1A-4EF8-4F43-912D-C0B2849B6CDA","item duas longerias"
"9CDAC0F9-9901-4FCA-8AA1-9952A525D64A","item unam cacxietam pictam cum quatuor culhiers de argento"
"B06D7927-499F-46D2-8341-628EC9AF9D32","item unam tassiam argenti quam legavit belmondonus pro facienda una cruce"
"7D2124C8-6D33-4FB8-BF6B-C148DD9A8DCE","item duos anulos auri"
"AF3393DC-1547-4772-B33A-337FEC659368","item coffretum unum pictum"
"F7C4F11A-18FD-4E4D-836F-72B7F54EE11B","item in alia camera"
"55CD0A2C-9769-4CB7-8252-E6987A1CB23F","cofffrua ferrata duo in quorum uno sunt decem mappe"
"4F2E0AC1-F23E-4E2B-9770-A3659CB3D502","item tria manutergia longa"
"8F544142-2437-4180-A768-3772CAAA9A7A","in alio vero ^est^ unum copertorium de bort faysatum"
"E6DB0591-ADC8-465B-81AD-C2957D7790FB","item duos lectos cum duabus bassachiis duobus mathalaciis duobus pulvinaribus et colca una tabularum"
"1E28ADF7-BFC4-4080-8EED-1B0F99D3778D","in alia camera"
"27234E73-68CF-44D1-A106-55E5ECB77B99","primo quandam magnam archam pictam in qua sunt duo aurelherii de sirico"
"448D7067-84F1-443A-B306-6D2E2500D2F1","item novem palmi de caffatano scacato"
"84BAA138-279B-46B2-BB68-0A86109D5E4F","item de camocato rubeo iiii^or^ palmi"
"966BD4C6-5A19-4860-BB0E-5147A22453B2","item de caffatano viridis unum palmum"
"8B577F11-48AE-45BB-9BCF-EA3BCA76E802","item unum froyre clamidis caffatani viridi paucis valoris"
"467E4B4C-364B-4112-97AB-553F81FD981B","item unum cossetum de camocato rubeo cum ?trenna? auri jacentis"
"DC59E1F6-3C31-428E-B509-76B93C2BB3FE","item unum cardacossium de mesclato cum penna ?alungnorum?"
"D69F367F-D864-43B6-96B7-1AB766A75947","item gardacossium clamidem et tunicam de ?preceto? rubeo cum penna varia in clamide et scurolorum in gardacossio"
"5EAD0C56-2993-4378-999A-E5C752D8E3D4","item tunicam et ganachiam de alio panno rubeo cum penna grossa varia in dicta ganachia"
"695F6188-F45F-4DDB-BD06-1E2C00F1CB6C","item tria capucia"
"686E6B68-4CF7-4E98-BC26-0C01B0328F69","item duas manicas superfluas"
"D8E19DF3-61A7-4D83-95DF-EF38B2301C8F","item unum copertorium de sirico"
"E524F82A-A60B-46BB-BD13-6D29DE09230C","item clamidem cum penna varia et gardacossium et tunica de bruneta mulieris"
"FEA335A3-19D2-4777-92DF-81CB24BEE9A8","item cossetum unum et clamidem de colleya cum sindone viridi"
"43FD33B0-EDDA-4E9A-A1AE-BB864A96517E","item mantellum de mesclato rubeo cum penna varia"
"1FA1A9E1-FF1B-4A3E-8751-7F6F55F622BC","item aliud copertorium de sirico cum flordilis"
"B3B4E96C-74A2-4540-B641-7A98F6B408DC","item cossetum unum et tunica mulieris cum penna agnorum in cosseto"
"277C8DF2-B11E-4E9A-8D99-43C6CDC85D84","item unum cossetum panni coloris ferri cum sindone paucis valoris mulieris"
"8A74558E-5CAF-4C48-B495-BA55D1D38C92","item duo epithogia hominis listata per fossa cum pennis agnorum"
"B5596E13-D269-4C11-905D-7C4BE017931F","item unum gardacossium lumbardum cum clamide de panno rubeo et penna paucis valoris"
"085AA280-AB29-4E4B-A0BD-B4FD3A44385B","item copertorium unum parvum de sirico croceo et nigro"
"2BF8281E-5513-445B-9287-707B1AAB2CEB","item duo capucia"
"EBD93059-392D-4AAF-9296-4E48E17312AF","item quandam banderiam draperiorum ?comunem?"
"A582C6DC-7736-4354-A800-34BE8B17D41B","item duas scutellas pictas de canna"
"43F18FB1-BD0E-4241-B2D7-61E34D586724","item ^tres^ manicas superfluas de colleya mesclata et listate"
"570D2CB7-0468-48D3-AE18-705B039256EA","item duo paria manicarum de violeto et alia de camelino"
"DB405B11-EBB4-4CD5-9C85-FD82985048C6","item capellum unum domine solis"
"0A800A39-B3FA-4436-B13F-781D27933EBB","item coffretum unum infra dictam cacxiam cum garlandeta de perllis argenti fransea"
"5D2BC302-EF1E-42AC-BA43-7E2196B8C235","item bursa una de sirico cum sex anulis auri"
"2AA0B0E0-F031-4361-8D81-AAFFD57EFB96","item zonam unam parvam de argento"
"4BEF2CED-036F-45E7-8576-F2E3543547C0","item unam burssam de velluto viridi"
"ABC7FA6F-C195-4118-9B49-A0BE1EFD1573","item duas bursas de sirico"
"68E32119-EDDE-465E-9461-4AE8AFBD93D1","item duas burssetas de filo albo"
"71C2596E-1CFC-4962-84D4-49E846EAEA91","item unam bursetam dauratam paucis valoris"
"2A7E66FF-2847-45B7-BF1A-0260B83B9F5C","item unam colcam cum bassachia"
"D38D8DC6-F6AF-46F8-96CD-D9C6D71C9D79","primo quoddam ospicium in quo dictus quondam petrus habitabat situm in carreria sancti augustini iuxta ___ in quaquidem domo dixit retroscripta tutrix se invenisse bona subscripta et primo ___"
"4722887B-575D-436D-BE02-33C331000455","in cellario"
"E3980074-5710-442A-BFA4-C842E685E13E","unum dolhum"
"87A47D12-7065-4918-AE22-442006772EBF","item unum torcular cum descargadoyra"
"7AE200BD-AB42-4780-8662-687F61A822D9","item una bota vacua xvi milhayrolarum"
"DD6A9F44-B991-482E-9418-9B0A6F103EDF","item quoddam vas vinarium vacuum xxxix milhayrolarum"
"CC16F97D-8690-4855-97E3-289AA15353A3","item quoddam aliud vas vinarium plenum vino rubeo capacitatis xxvii milhayrolarum"
"A71B8DBC-2390-4C15-894E-2B4EBCA933E8","item aliud vas plenum vino rubeo capacitatis xlvii milhayrolarum"
"72E50D76-3D67-4499-AA59-EED3FAB31BBC","item aliud vas plenum vino rubeo capacitatis xvi milhayrolarum"
"CDE8B9A4-029C-4E08-9A58-5C05882F6FD4","item aliud vas plenum vino rubeo capacitatis xx milhayrolarum"
"407AA467-91AA-49C1-89F9-8AD0558347D8","item unum vas vacuum capacitatis viginti milhayrolarum vel circa"
"256D3C49-83B9-495E-8226-43315E4B9429","item unum carratellum vinaygerium capacitatis iiii^or^ milhayrolarum in quo est aliquantulum de aceto"
"26D3294A-5E3D-4530-8EE7-FFFA1ADD8907","item due trahedoyre"
"CF5AF9F4-1A34-4F1A-B0CE-F0CD27787BCE","item aliqua dogamina vasorum"
"C2C955B0-172F-4F93-80A0-4D4F30C1125D","item quedam magna archa capacitatis l eminarum"
"A583B315-88A0-44A7-98B4-F2D5B25E72A6","item unus porcus enbatonatus"
"E2F558A8-FFA3-4EE0-BA7A-0B3C055EB79B","item unum tabularium vendendi vinum"
"049ACFE3-FC5A-45B8-8EEA-5BFCF35730BD","item due tabule portandi panes"
"65F8948E-B4A1-49B3-9F55-B0DBE9EF46E1","item unum barrale"
"F9FFF55A-E6DF-4432-98DC-CCFF5A8B5D02","item unum ebotatorium"
"E1EEE95B-3BE6-4E0A-9FA1-B99561F45682","item due emine polente"
"8E5FE634-B695-4596-BC32-34441B6D7688","item due emine ?vendoalis? civatis"
"8CA6745F-E134-4DED-B3D8-7C8144F66642","item quoddam aliud ospicium situm in dicta carreria sancti augustini iuxta ospicium jacobi lo gran et iuxta ospicium guillelmi cayrellerii et iuxta ospicium raymondi moguerii et carreriam publicam sancti augustini ..."
"E287B4A9-1828-4814-A786-D6BFB8ED6234","in cuius domus cellario inventa fuerunt bona infrascripta videlicet"
"F5DB98AD-B6C7-44B3-BD11-9C546623D443","primo quedam magna tina cum quatuor plechis cum descargadoyra et torculari suis"
"5436CDBF-B109-4760-A28E-6716DF449A08","item quoddam dolhum cum torculari suo"
"D851E1F0-729E-426E-B32D-F7DC1E784C87","item quoddam magnum vas cum duabus barris plenum vino rubeo capacitatis xliii milhayrolarum"
"207EE4A8-AF5A-46FB-93B8-62E5DF087BDB","item aliud quoddam vas vinarium plenum vino rubeo duarum barrarum capacitatis xxxi millayrolarum"
"7E30355D-426F-487E-818C-B10BFD7E6C2A","item quoddam aliud vas plenum vino rubeo capacitatis xxviii millayrolarum"
"B07D89B6-4113-4F75-8AFE-D0BE3FBEBBCC","item quoddam aliud vas plenum vino rubeo capacitatis xxx millayrolarum"
"525201B9-0142-4453-B9CA-DB8860344B1D","item quoddam aliud vas plenum vino rubeo capacitatis xxxiii millayrolarum"
"33D25A17-FA7A-4B89-94CD-1AED7DBA016B","item quoddam aliud vas plenum vino rubeo capacitatis xxiii millayrolarum"
"1859DFD5-3D48-4305-AD26-3BA0544F4A5E","item sex corea asinina"
"A7F68E52-FC98-4864-8B39-B5015BB95891","item quoddam aliud ospicium situm in dicta carreria sancti augustini iuxta operatorium guillelmi cayrellerii et iuxta domum raymundi moguerii in quo inventa fuerunt res subscripte videlicet"
"5E9280A5-DCD9-4FEF-AD6D-432CF92668E0","primo duo muli unus pili bruni alterque pili roy"
"03BA150A-F446-4908-A054-4CC9FC72B377","item unus asinus pili bruni"
"E84A033F-BCD5-40EB-9B9C-B0CA05A59447","item unum aratrum completum"
"0A46A4BA-BD01-49B8-B1B1-1EB3B02BF20B","item due benhe munite"
"13E6CEA9-0B4B-47E4-B352-BCF831DA9735","item duo lenheria lignorum"
"D5306908-263D-44CC-AE90-70C1A1ACE86D","item in meniis massilie duo lenheria lignorum"
"8A752C4E-B5FB-473F-A39F-6FAD498BDCC4","item dixit dicta tutrix se invenisse in domo habitationis ipsius bona mobilia infrascripta videlicet"
"AC16B4FF-87CF-4A47-BEA8-97ED8D457309","primum unum arquibancqum de duobus meyanis cum duabus eminis fabarum et circa sex libras de cannapo"
"5384020B-20E4-4DF7-A8EB-A76049E9654A","item una tabula cum duobus tabulonis et duobus banchis"
"7DE1EE84-E0FA-41CD-B7F6-A1979AC7FAAB","item aliud arquibancum de tribus meyanis in quo sunt tres sachi portandi farinam"
"5569F99B-1791-4FE6-BD4A-17D008199B1D","item unum coffanum pictum"
"2CE4786F-C278-4453-BA09-1C6451E9797A","item tres brocqui tenendi aquam"
"D9D660F5-2EE3-44BE-A738-4920928AE2AB","item unum brocquetum trahendi vinum"
"A2FE3EBF-C835-4BED-AD1A-FB41862C670B","item una mastra"
"20C91278-F672-4DE7-A30F-3ACE54C726FD","item una targia"
"5DB4967C-E7B9-4E98-A829-D37F15936844","item una lancea"
"D217A8EB-300A-4CDF-9E5C-3EF92643302B","item una chavarina"
"FE6C4BC7-E0C0-41DE-855E-23916388AE21","item una panale"
"A860C0B0-05E6-4BDE-A329-7640086BD32C","item unum civaderium"
"0A68B238-DA67-4BB8-8744-6BA890813B3A","item una lanterna"
"F51D45DD-464C-4F4B-873F-5526BDDCBCB8","item una magna archa in quo sunt res infrascripte videlicet"
"A217F09A-690D-4C61-B008-02B1972B9DAB","primo septem lintheamina et una coperta"
"2AEBAAA3-6167-4229-A372-5D2285C54A1E","item unum epithogium cum fustaneo infantis"
"F9D96D12-E873-4327-A98B-4C1F52606C29","item due mappe pauci valoris"
"5D45AF01-5297-4F62-AB38-2A077342F635","item unum massapanum cum una garlanda an navalhes argentea"
